titleId	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt1242633	short	His First Cigar, Probably His Last	His First Cigar, Probably His Last	0	1902	\N	\N	Comedy,Short
tt1242771	movie	Yatik Emine	Yatik Emine	0	1975	\N	90	Drama
tt1242774	tvSeries	Zane's Sex Chronicles	Sex Chronicles	0	2008	\N	30	Drama,Romance
tt1242875	video	Mon ami mes amants	Mon ami mes amants	1	2002	\N	110	Adult
tt12429334	tvEpisode	Episode #1.492	Episode #1.492	0		\N	\N	Drama
tt12430108	tvEpisode	Episode #13.183	Episode #13.183	0		\N	22	Comedy,Crime,Reality-TV
tt12430622	tvEpisode	Episode #8.238	Episode #8.238	0		\N	22	Comedy,Crime,Reality-TV
tt12432004	tvEpisode	Episode #1.267	Episode #1.267	0		\N	\N	Drama
tt1243363	tvEpisode	Episode #2.177	Episode #2.177	0	1966	\N	30	Music
tt12433884	tvEpisode	Episode #4.79	Episode #4.79	0	2020	\N	\N	News,Talk-Show
tt12435956	tvEpisode	Episode #1.873	Episode #1.873	0		\N	\N	Drama
tt12439484	tvEpisode	Episode #1.7056	Episode #1.7056	0	1983	\N	30	Crime,Drama,Mystery
tt1244246	tvEpisode	Episode #1.50	Episode #1.50	0	2007	\N	\N	Comedy,Drama,Romance
tt12442908	tvEpisode	Episode #10.36	Episode #10.36	0	2004	\N	\N	Game-Show
tt1244423	tvEpisode	Episode dated 29 May 2008	Episode dated 29 May 2008	0	2008	\N	\N	Comedy,Music,Talk-Show
tt12447796	movie	Unwelcome	Unwelcome	0	2022	\N	104	Horror
tt12450176	tvEpisode	Episode #1.312	Episode #1.312	0		\N	15	Drama,Romance
tt12450250	tvEpisode	Episode #1.805	Episode #1.805	0		\N	15	Drama,Romance
tt12450750	tvEpisode	Episode #1.3264	Episode #1.3264	0		\N	30	Drama,Romance
tt12454864	tvEpisode	Episode #4.149	Episode #4.149	0		\N	\N	Comedy
tt12454886	tvEpisode	Episode #4.156	Episode #4.156	0		\N	\N	Comedy
tt12454950	tvEpisode	Episode #17.239	Episode #17.239	0		\N	22	Comedy,Crime,Reality-TV
tt1245729	tvMovie	The Protestant Reformation	The Protestant Reformation	0	2008	\N	100	Documentary,History
tt12457608	tvEpisode	Episode #76.113	Episode #76.113	0	2017	\N	\N	Game-Show
tt12460810	tvEpisode	Episode #1.1321	Episode #1.1321	0		\N	15	Drama,Romance
tt12462560	tvEpisode	Episode #1.1087	Episode #1.1087	0		\N	15	Drama,Romance
tt1246290	tvEpisode	Episode #1.3	Episode #1.3	0	1973	\N	50	Mystery
tt12463470	tvEpisode	Episode #17.7	Episode #17.7	0	2011	\N	\N	Documentary,Reality-TV
tt12464758	tvEpisode	Episode #1.8	Episode #1.8	0	1968	\N	\N	Drama,Romance
tt1246477	tvEpisode	Episode #1.27	Episode #1.27	0	1996	\N	25	Action,Comedy,Drama
tt12465168	tvEpisode	Episode #1.154	Episode #1.154	0	1969	\N	\N	Drama,Romance
tt12466262	tvEpisode	Episode #5.7	Episode #5.7	0	2020	\N	\N	Reality-TV,Romance
tt12466554	tvEpisode	Episode #2.14	Episode #2.14	0	2004	\N	\N	Talk-Show
tt12470268	tvEpisode	Episode #1.3812	Episode #1.3812	0		\N	30	Drama,Romance
tt12470532	tvEpisode	Episode #6.17	Episode #6.17	0		\N	\N	Comedy,Talk-Show
tt12474074	tvEpisode	Episode #1.1369	Episode #1.1369	0		\N	15	Drama,Romance
tt12474078	tvEpisode	Episode #1.1370	Episode #1.1370	0		\N	15	Drama,Romance
tt12480264	tvEpisode	Episode #1.3633	Episode #1.3633	0		\N	30	Drama,Romance
tt12480912	tvEpisode	Episode #1.4472	Episode #1.4472	0		\N	\N	Crime,Drama,Mystery
tt12485178	tvEpisode	Episode #1.1987	Episode #1.1987	0	2002	\N	\N	Drama
tt12485182	tvEpisode	Episode #1.1985	Episode #1.1985	0	2002	\N	\N	Drama
tt12485766	tvEpisode	Episode #1.4	Episode #1.4	0	2009	\N	\N	Comedy
tt12486738	tvEpisode	Episode #1.74	Episode #1.74	0		\N	\N	Horror
tt12488684	tvEpisode	Episode #66.30	Episode #66.30	0	2012	\N	\N	Game-Show
tt12488840	tvEpisode	Episode #1.1173	Episode #1.1173	0		\N	15	Drama,Romance
tt12495180	tvEpisode	Episode #1.102	Episode #1.102	0		\N	\N	Horror
tt1249619	tvEpisode	Episode #1.4	Episode #1.4	0	1997	\N	\N	Comedy,Romance
tt12496988	tvMiniSeries	Take Six	Take Six	0	2020	\N	\N	Drama
tt1249897	tvEpisode	Episode #1.9	Episode #1.9	0	1963	\N	\N	Comedy
tt12499866	tvEpisode	Episode #1.4402	Episode #1.4402	0		\N	30	Drama,Romance
tt12500094	tvEpisode	Episode #1.2445	Episode #1.2445	0		\N	30	Drama,Romance
tt12500984	tvEpisode	Episode #1.3690	Episode #1.3690	0		\N	30	Drama,Romance
tt1250215	tvEpisode	Episode #1.929	Episode #1.929	0	1998	\N	25	Drama,Romance
tt12503704	tvEpisode	Episode dated 19 November 1947	Episode dated 19 November 1947	0	1947	\N	\N	Comedy,Game-Show
tt12506558	tvEpisode	Episode #1.70	Episode #1.70	0		\N	\N	Drama
tt12507052	tvEpisode	Episode #1.254	Episode #1.254	0	2014	\N	\N	Drama,History,War
tt12507702	tvEpisode	Episode #1.1372	Episode #1.1372	0	2000	\N	\N	Drama
tt12508222	tvEpisode	Episode #1.4424	Episode #1.4424	0		\N	30	Drama,Romance
tt12508252	tvEpisode	Episode #1.4436	Episode #1.4436	0		\N	30	Drama,Romance
tt12508372	tvEpisode	Episode #8.11	Episode #8.11	0		\N	\N	Comedy,Talk-Show
tt12509802	tvEpisode	Episode dated 29 December 2019	Episode dated 29 December 2019	0	2019	\N	\N	News,Sport
tt12510584	tvEpisode	Episode #1.219	Episode #1.219	0	1992	\N	\N	Drama
tt12511740	tvEpisode	Episode #1.164	Episode #1.164	0	1955	\N	\N	Drama
tt12512312	tvEpisode	Episode dated 10 December 1975	Episode dated 10 December 1975	0	1975	\N	\N	Game-Show
tt12512420	tvEpisode	Episode #1.1101	Episode #1.1101	0	1998	\N	\N	Drama
tt1251757	movie	Middle Men	Middle Men	0	2009	\N	105	Comedy,Crime,Drama
tt12518210	tvEpisode	Episode #2.108	Episode #2.108	0	2020	\N	\N	Talk-Show
tt12519444	tvEpisode	Episode dated 1 January 1959	Episode dated 1 January 1959	0	1959	\N	\N	Comedy
tt12521570	tvEpisode	Episode #2.129	Episode #2.129	0	1993	\N	\N	Drama
tt12521576	tvEpisode	Episode #1.5	Episode #1.5	0	2014	\N	\N	Drama
tt12521766	tvEpisode	Episode #1.309	Episode #1.309	0		\N	\N	Family
tt12525536	tvEpisode	Episode dated 26 November 1983	Episode dated 26 November 1983	0	1983	\N	\N	Music
tt12525718	short	Mallification	Mallification	0	2019	\N	6	Comedy,Short
tt12527170	tvEpisode	Episode #1.28	Episode #1.28	0		\N	\N	Comedy
tt1253068	tvEpisode	Episode #1.544	Episode #1.544	0	2007	\N	\N	Drama,Mystery,Romance
tt12532834	tvEpisode	Episode #3.158	Episode #3.158	0	1994	\N	\N	Drama
tt12533708	tvEpisode	Episode #1.228	Episode #1.228	0		\N	\N	Drama,History
tt12534476	tvEpisode	Episode #1.348	Episode #1.348	0		\N	\N	Drama
tt12535720	tvEpisode	Episode #1.375	Episode #1.375	0		\N	\N	Drama
tt12540608	tvEpisode	Episode #1.340	Episode #1.340	0	1995	\N	\N	Drama
tt12540942	tvEpisode	Episode #4.60	Episode #4.60	0	1994	\N	\N	Drama
tt12541700	tvEpisode	Episode #1.332	Episode #1.332	0		\N	\N	Drama
tt12541952	tvEpisode	Episode #2.30	Episode #2.30	0	2011	\N	\N	Drama
tt1254241	videoGame	GTI Racing	GTI Racing	0	2006	\N	\N	\N
tt12542824	tvEpisode	Episode #1.4754	Episode #1.4754	0		\N	30	Drama,Romance
tt12543268	tvEpisode	Episode dated 29 May 2007	Episode dated 29 May 2007	0	2007	\N	\N	Talk-Show
tt12543672	tvSeries	Let's Talk About It with Rah	Let's Talk About It with Rah	0	2020	\N	\N	Talk-Show
tt12544398	tvEpisode	Episode #1.525	Episode #1.525	0	2018	\N	\N	Drama
tt12547400	tvEpisode	Episode #4.192	Episode #4.192	0	1995	\N	\N	Drama
tt12549308	tvEpisode	Episode #1.117	Episode #1.117	0	1998	\N	\N	Drama,Music,Romance
tt1254978	movie	Daylight	Daylight	0	2010	\N	75	Crime,Horror,Thriller
tt12550512	tvEpisode	Episode #1.298	Episode #1.298	0		\N	\N	Drama
tt1255389	tvEpisode	Episode #1.13	Episode #1.13	0	2007	\N	\N	Reality-TV
tt1255670	tvEpisode	Episode #1.3	Episode #1.3	0	2008	\N	\N	Crime,Drama
tt12556940	tvEpisode	Episode #1.280	Episode #1.280	0		\N	\N	Thriller
tt1255751	tvEpisode	Episode #2.15	Episode #2.15	0	2008	\N	\N	Game-Show
tt12558518	tvEpisode	Episode #1.103	Episode #1.103	0		\N	\N	Drama
tt12558548	tvEpisode	Episode #1.117	Episode #1.117	0		\N	\N	Drama
tt12562424	tvEpisode	Episode #42.181	Episode #42.181	0	2020	\N	\N	News,Sport,Talk-Show
tt12562594	tvEpisode	Episode #1.435	Episode #1.435	0		\N	\N	Family
tt1256454	tvEpisode	Last Call	Last Call	0	2008	\N	60	Crime,Drama,Mystery
tt12567072	tvSeries	Pørni	Pørni	0	2021	\N	\N	Comedy,Drama
tt1256740	tvEpisode	Episode #1.7	Episode #1.7	0	1961	\N	\N	\N
tt12568062	tvEpisode	Episode #1.294	Episode #1.294	0		\N	\N	Drama
tt12568630	tvEpisode	Episode #1.341	Episode #1.341	0		\N	\N	Comedy
tt12568904	tvEpisode	Episode #1.461	Episode #1.461	0		\N	\N	Family
tt1257134	tvEpisode	Episode #1.851	Episode #1.851	0	1987	\N	\N	Drama,Romance
tt12573352	tvEpisode	Episode dated 3 July 2020	Episode dated 3 July 2020	0	2020	\N	\N	News,Talk-Show
tt12574944	tvEpisode	Episode #13.53	Episode #13.53	0	2012	\N	\N	Crime,Drama,Reality-TV
tt12578108	tvEpisode	Episode #1.1	Episode #1.1	0	2017	\N	\N	\N
tt12582234	tvEpisode	Episode #1.391	Episode #1.391	0		\N	\N	Comedy
tt1258280	tvEpisode	Episode #1.53	Episode #1.53	0	2008	\N	\N	Talk-Show
tt12584302	tvSeries	Cars and Trucks in Cool City	Cars and Trucks in Cool City	0	2016	2019	3	Family
tt12584354	tvEpisode	Episode #68.26	Episode #68.26	0	2013	\N	\N	Game-Show
tt12588734	tvEpisode	Episode #1.342	Episode #1.342	0		\N	\N	Drama
tt12590964	tvEpisode	Episode dated 18 June 2020	Episode dated 18 June 2020	0	2020	\N	\N	Adventure,Game-Show
tt12591432	tvEpisode	Episode #10.233	Episode #10.233	0	2001	\N	\N	Drama
tt12594908	tvEpisode	Episode #1.314	Episode #1.314	0		\N	\N	Drama
tt1259570	movie	Neon Flesh Extra	Carne de neón	0	2010	\N	98	Comedy,Drama,Thriller
tt12595796	tvEpisode	Episode #1.272	Episode #1.272	0	2020	\N	\N	Drama
tt12597134	tvEpisode	Episode #1.50	Episode #1.50	0		\N	\N	Reality-TV
tt1259740	tvEpisode	Episode #1.41	Episode #1.41	0	2008	\N	30	Drama
tt12600916	tvEpisode	Episode #1.1764	Episode #1.1764	0	2010	\N	\N	Drama
tt12604698	tvEpisode	Episode dated 20 July 2020	Episode dated 20 July 2020	0	2020	\N	\N	News,Talk-Show
tt12605202	video	Mirror Road	Mirror Road	0	1976	\N	6	Short
tt12609170	tvEpisode	Episode #1.122	Episode #1.122	0		\N	\N	Drama
tt12610408	tvEpisode	Episode dated 20 August 2019	Episode dated 20 August 2019	0	2019	\N	\N	Talk-Show
tt12611068	short	Threshing Floor	Threshing Floor	0		\N	\N	Drama,Short
tt12613194	tvEpisode	Episode #1.1186	Episode #1.1186	0		\N	\N	Drama
tt12615750	tvEpisode	Episode #1.48	Episode #1.48	0		\N	\N	Drama
tt12621522	tvEpisode	Episode #1.86	Episode #1.86	0		\N	\N	Drama
tt12622216	tvEpisode	Episode #1.409	Episode #1.409	0		\N	\N	Drama
tt12633702	tvEpisode	Episode #1.239	Episode #1.239	0		\N	\N	Drama
tt12634210	tvEpisode	Episode #1.1128	Episode #1.1128	0		\N	\N	Drama
tt12634270	tvMovie	Irgendwann einmal	Irgendwann einmal	0	1973	\N	43	Documentary
tt12634964	tvEpisode	Episode #1.770	Episode #1.770	0	2010	\N	\N	Drama
tt12637984	tvSeries	200 Sekunder	200 Sekunder	0	2017	\N	4	Documentary,Reality-TV
tt12638820	tvEpisode	Episode #1.5594	Episode #1.5594	0		\N	\N	Crime,Drama,Mystery
tt12648826	tvEpisode	Episode #1.5	Episode #1.5	0	2007	\N	\N	Music
tt12652082	tvEpisode	Episode #1.307	Episode #1.307	0		\N	\N	Drama
tt12652702	tvEpisode	Episode dated 6 January 1992	Episode dated 6 January 1992	0	1992	\N	\N	Drama,Romance
tt12653826	tvEpisode	Episode #1.1126	Episode #1.1126	0		\N	\N	Drama
tt12657172	short	La Boxeuse	La Boxeuse	0	2016	\N	26	Drama,Short
tt12657552	tvEpisode	Episode #1.35	Episode #1.35	0	2008	\N	\N	Reality-TV
tt12658858	tvEpisode	Episode #1.214	Episode #1.214	0		\N	\N	Drama
tt1265893	tvEpisode	Episode #1.7	Episode #1.7	0	1997	\N	\N	Comedy
tt12661622	tvEpisode	Episode dated 6 July 2020	Episode dated 6 July 2020	0	2020	\N	\N	News
tt12663476	tvEpisode	Episode dated 26 November 2019	Episode dated 26 November 2019	0	2019	\N	\N	News
tt12663628	tvEpisode	Episode dated 9 July 2020	Episode dated 9 July 2020	0	2020	\N	\N	News,Talk-Show
tt12665058	tvEpisode	Episode #1.12	Episode #1.12	0	1968	\N	\N	Family
tt12665136	tvEpisode	Episode #1.1	Episode #1.1	0	2012	\N	\N	Reality-TV
tt1266684	short	The Motor Pirate	The Motor Pirate	0	1900	\N	\N	Short
tt12667938	tvEpisode	Episode #1.394	Episode #1.394	0		\N	\N	Drama
tt12672022	tvEpisode	Episode #2.10	Episode #2.10	0	1998	\N	\N	\N
tt12672622	tvEpisode	Episode #1.874	Episode #1.874	0		\N	\N	Drama
tt12672998	tvEpisode	Episode #1.416	Episode #1.416	0		\N	\N	Drama
tt12675826	tvEpisode	Episode #3.3	Episode #3.3	0	2020	\N	52	Comedy,Documentary,Game-Show
tt1267743	tvEpisode	Episode dated 26 July 2008	Episode dated 26 July 2008	0	2008	\N	\N	Game-Show
tt12678584	movie	Napoli Eden	Napoli Eden	0	2020	\N	74	Documentary
tt1268391	tvEpisode	Episode #1.32	Episode #1.32	0	2007	\N	\N	Reality-TV
tt12684994	tvEpisode	Episode #1.903	Episode #1.903	0		\N	\N	Drama
tt12687966	tvEpisode	Episode dated 16 July 2020	Episode dated 16 July 2020	0	2020	\N	\N	Comedy,Talk-Show
tt12691952	tvEpisode	Episode #1.61	Episode #1.61	0		\N	\N	Reality-TV
tt12693996	tvEpisode	Episode #7.228	Episode #7.228	0	2020	\N	\N	News,Talk-Show
tt12697162	tvEpisode	Episode #3.85	Episode #3.85	0		\N	\N	Reality-TV
tt12698272	tvEpisode	Episode #1.1222	Episode #1.1222	0		\N	\N	Drama
tt12698300	tvEpisode	Episode #1.1233	Episode #1.1233	0		\N	\N	Drama
tt12698364	tvEpisode	Episode #3.36	Episode #3.36	0		\N	\N	Reality-TV
tt1269838	tvEpisode	Episode #1.34	Episode #1.34	0	2008	\N	\N	Comedy,Drama,Romance
tt12699014	tvEpisode	Episode #1.604	Episode #1.604	0		\N	\N	Drama
tt12701988	movie	Real Zaragoza vs CD Leganés	Real Zaragoza vs CD Leganés	0	2016	\N	\N	Reality-TV
tt12702702	tvEpisode	Episode #1.23	Episode #1.23	0	2020	\N	\N	News,Talk-Show
tt12704700	tvEpisode	Episode #1.506	Episode #1.506	0		\N	\N	Drama
tt12710716	tvEpisode	Episode #1.758	Episode #1.758	0		\N	\N	Drama
tt12715960	tvEpisode	Episode #1.324	Episode #1.324	0		\N	\N	Music,Talk-Show
tt12716112	tvEpisode	Episode #3.82	Episode #3.82	0		\N	\N	Comedy,Drama,Reality-TV
tt12717670	tvEpisode	Episode dated 1 January 2020	Episode dated 1 January 2020	0	2020	\N	\N	News
tt12723016	tvEpisode	Episode #11.16	Episode #11.16	0		\N	\N	Reality-TV
tt12723698	tvEpisode	Episode dated 15 March 1965	Episode dated 15 March 1965	0	1965	\N	\N	Documentary,Drama
tt12724374	tvEpisode	Episode #1.15	Episode #1.15	0	2005	\N	47	Mystery
tt12725716	tvEpisode	Episode #1.336	Episode #1.336	0		\N	\N	Drama
tt1272722	tvEpisode	Episode #1.29	Episode #1.29	0	2007	\N	\N	Drama
tt12727968	tvEpisode	Episode #1.7	Episode #1.7	0		\N	\N	Drama
tt1272878	movie	2 Guns	2 Guns	0	2013	\N	109	Action,Thriller
tt12729182	tvEpisode	Episode dated 5 June 2020	Episode dated 5 June 2020	0	2020	\N	\N	Talk-Show
tt12730076	movie	Vodou Legend	Vodou Legend	0		\N	\N	Horror
tt12731880	tvEpisode	Episode #9.98	Episode #9.98	0		\N	\N	Reality-TV
tt12732926	tvEpisode	Episode #1.573	Episode #1.573	0		\N	\N	Drama
tt12738404	tvEpisode	Episode #4.56	Episode #4.56	0		\N	\N	Reality-TV
tt12738654	tvEpisode	Episode #1.363	Episode #1.363	0		\N	\N	Comedy
tt12739614	tvEpisode	Episode #1.19	Episode #1.19	0		\N	\N	Drama
tt12740680	tvEpisode	Episode #9.146	Episode #9.146	0	2007	\N	\N	Drama,Romance
tt12740914	tvEpisode	Episode dated 22 July 2020	Episode dated 22 July 2020	0	2020	\N	\N	News
tt12744390	tvEpisode	Episode #11.83	Episode #11.83	0		\N	\N	Reality-TV
tt12751276	tvEpisode	Episode #1.49	Episode #1.49	0	2019	\N	\N	Drama
tt12751358	tvEpisode	Episode #1.202	Episode #1.202	0		\N	\N	Drama
tt12753538	tvEpisode	Episode #10.107	Episode #10.107	0	2020	\N	60	News,Talk-Show
tt12755504	tvEpisode	Episode #1.39	Episode #1.39	0	2016	\N	\N	Reality-TV
tt12756048	tvEpisode	Episode #1.279	Episode #1.279	0		\N	\N	Drama
tt12760272	tvEpisode	Episode #1.511	Episode #1.511	0	2020	\N	\N	Drama,Family,Romance
tt12761642	tvEpisode	Episode #1.96	Episode #1.96	0		\N	\N	Drama
tt12771948	tvEpisode	Episode #1.351	Episode #1.351	0		\N	\N	Drama
tt12772022	tvEpisode	Episode #1.97	Episode #1.97	0		\N	\N	Drama
tt12776102	tvEpisode	Episode #1.22	Episode #1.22	0	1980	\N	6	Animation,Comedy,Fantasy
tt12776766	tvEpisode	Episode #1.18	Episode #1.18	0	2012	\N	\N	Drama
tt12777180	tvEpisode	Episode #1.316	Episode #1.316	0		\N	\N	Drama
tt12778176	tvEpisode	Episode #23.22	Episode #23.22	0	2020	\N	\N	Game-Show
tt12782332	tvSeries	Idiyappam	Idiyappam	0	2020	\N	27	Drama
tt12782904	tvEpisode	Episode #1.40	Episode #1.40	0	1980	\N	6	Animation,Comedy,Fantasy
tt12783128	tvEpisode	Episode #2.1	Episode #2.1	0	2005	\N	\N	Game-Show,Reality-TV
tt12783688	tvEpisode	Episode #1.360	Episode #1.360	0		\N	\N	Drama
tt12784432	tvEpisode	Episode #1.122	Episode #1.122	0		\N	\N	Drama
tt12785738	tvEpisode	Episode #1.2148	Episode #1.2148	0	1997	\N	\N	Drama,Romance
tt12786368	tvEpisode	Episode #1.20	Episode #1.20	0	2009	\N	\N	Drama
tt12786396	tvEpisode	Episode #1.269	Episode #1.269	0	2009	\N	\N	Drama
tt12786512	tvEpisode	Episode #1.769	Episode #1.769	0	2009	\N	\N	Drama
tt12786964	tvEpisode	Episode dated 27 July 2020	Episode dated 27 July 2020	0	2020	\N	\N	News,Talk-Show
tt12791076	tvEpisode	Episode #1.228	Episode #1.228	0		\N	\N	Drama
tt12792354	tvEpisode	Episode #1.1506	Episode #1.1506	0	2009	\N	\N	Drama
tt12793440	short	Marelle fragile au ciel	Marelle fragile au ciel	0	2019	\N	3	Documentary,Short
tt12797078	tvEpisode	Episode #1.392	Episode #1.392	0		\N	\N	Drama
tt12797126	tvEpisode	Episode #1.850	Episode #1.850	0		\N	\N	Drama
tt12806418	tvEpisode	Episode #1.7827	Episode #1.7827	0	1996	\N	\N	Drama,Romance
tt12807202	tvEpisode	Episode #1.1339	Episode #1.1339	0		\N	\N	Drama
tt12807640	tvEpisode	Episode #1.144	Episode #1.144	0		\N	\N	Drama
tt12811760	tvEpisode	Episode #1.293	Episode #1.293	0		\N	\N	Drama
tt12812372	tvEpisode	Episode #1.659	Episode #1.659	0		\N	\N	Drama
tt12812710	tvEpisode	Episode #1.183	Episode #1.183	0		\N	\N	Drama
tt1281374	movie	Don McKay	Don McKay	0	2009	\N	87	Drama,Mystery,Thriller
tt12813930	tvEpisode	Episode #1.803	Episode #1.803	0		\N	\N	Drama
tt12815186	tvEpisode	Episode #1.834	Episode #1.834	0		\N	\N	Drama
tt12822258	tvEpisode	Episode #1.3714	Episode #1.3714	0		\N	\N	Crime,Drama,Mystery
tt12822798	tvEpisode	Episode #1.443	Episode #1.443	0		\N	\N	Drama
tt12823814	tvEpisode	Episode #1.1388	Episode #1.1388	0		\N	\N	Drama
tt1282485	short	The Tale of a Coat	The Tale of a Coat	0	1905	\N	\N	Comedy,Short
tt12825886	short	Call the Earth to Witness	Call the Earth to Witness	0	2020	\N	6	Short
tt12829576	movie	Set Roaring War	Set Roaring War	0	2020	\N	74	Drama
tt12829840	tvEpisode	Episode #1.164	Episode #1.164	0		\N	\N	Drama
tt12830470	tvEpisode	Episode #1.611	Episode #1.611	0		\N	\N	Drama
tt12830834	tvEpisode	Episode #8.9	Episode #8.9	0		\N	\N	Drama
tt12836146	tvEpisode	Episode #1.393	Episode #1.393	0		\N	\N	Drama
tt12840096	tvEpisode	Episode #1.619	Episode #1.619	0		\N	15	Drama,Romance
tt12840346	tvEpisode	Episode #1.149	Episode #1.149	0		\N	\N	Drama
tt12842026	tvEpisode	Episode #1.132	Episode #1.132	0		\N	\N	Drama
tt12842122	tvEpisode	Episode dated 23 August 1993	Episode dated 23 August 1993	0	1993	\N	\N	Crime,Drama,Romance
tt12845584	movie	The Other Side	The Other Side	0		\N	\N	Drama
tt12847792	tvEpisode	Episode #1.1254	Episode #1.1254	0		\N	\N	Drama
tt1284878	tvEpisode	Episode dated 28 August 2008	Episode dated 28 August 2008	0	2008	\N	\N	News
tt12850756	tvEpisode	Episode #2.5	Episode #2.5	0	1997	\N	\N	\N
tt1285745	tvEpisode	Episode dated 2 April 2007	Episode dated 2 April 2007	0	2007	\N	\N	Comedy
tt12858208	tvEpisode	Episode #1.3344	Episode #1.3344	0		\N	25	Drama,Romance
tt12860486	tvEpisode	Episode #1.8	Episode #1.8	0	2020	\N	\N	Talk-Show
tt12862070	tvEpisode	Episode dated 16 August 2020	Episode dated 16 August 2020	0	2020	\N	\N	News
tt12863744	tvEpisode	Episode #1.214	Episode #1.214	0		\N	\N	Drama
tt12864984	tvEpisode	Episode #11.190	Episode #11.190	0	2002	\N	\N	Drama
tt1286589	short	Music Mad	Music Mad	0	1912	\N	\N	Comedy,Short
tt1286809	movie	Skirt Day	La journée de la jupe	0	2008	\N	87	Drama
tt1287817	tvEpisode	Episode dated 8 July 2008	Episode dated 8 July 2008	0	2008	\N	\N	Documentary,News,Talk-Show
tt1287878	movie	Poetry	Shi	0	2010	\N	139	Drama
tt1287993	tvEpisode	Episode #1.32	Episode #1.32	0	2004	\N	\N	Game-Show
tt12882822	tvEpisode	Episode #1.518	Episode #1.518	0		\N	30	Drama,Family
tt12882852	tvEpisode	Episode dated 20 March 2014	Episode dated 20 March 2014	0	2014	\N	\N	Sport,Talk-Show
tt12882962	tvEpisode	Episode #1.108	Episode #1.108	0		\N	\N	Drama
tt12884326	tvEpisode	Episode #1.384	Episode #1.384	0		\N	15	Drama
tt1288786	tvEpisode	Episode dated 26 September 2008	Episode dated 26 September 2008	0	2008	\N	\N	Game-Show
tt12888656	tvEpisode	Episode #3.22	Episode #3.22	0		\N	\N	Comedy,Reality-TV,Talk-Show
tt12889778	tvEpisode	Episode #1.934	Episode #1.934	0		\N	15	Drama
tt12890086	tvEpisode	Episode #1.2723	Episode #1.2723	0		\N	30	Drama,Romance
tt12892534	tvEpisode	Episode #1.5	Episode #1.5	0	1966	\N	\N	Biography,Music
tt12893228	tvEpisode	Episode #1.321	Episode #1.321	0	2017	\N	\N	Drama
tt12893410	tvEpisode	Episode #1.556	Episode #1.556	0		\N	30	Drama,Family
tt12894932	tvEpisode	Episode dated 4 July 2020	Episode dated 4 July 2020	0	2020	\N	\N	Documentary
tt12902418	tvEpisode	Episode #4.8	Episode #4.8	0	1980	\N	31	Family
tt12902784	tvEpisode	Episode dated 4 February 2020	Episode dated 4 February 2020	0	2020	\N	\N	Drama,Romance
tt12903012	tvEpisode	Episode #1.121	Episode #1.121	0	2019	\N	\N	Drama,Mystery
tt12908410	tvEpisode	Episode #1.5179	Episode #1.5179	0	2010	\N	\N	Drama,Family
tt12908956	tvEpisode	Episode dated 3 April 2018	Episode dated 3 April 2018	0	2018	\N	\N	\N
tt12909894	tvEpisode	Episode #1.4	Episode #1.4	0	2001	\N	\N	Comedy,Family
tt12910566	tvEpisode	Episode #1.1759	Episode #1.1759	0		\N	15	Drama
tt12911990	tvEpisode	Episode #3.81	Episode #3.81	0		\N	\N	Comedy,Reality-TV,Talk-Show
tt1291231	tvEpisode	Farmead Menace: Part 2	Farmead Menace: Part 2	0	2008	\N	55	Drama
tt12916554	tvEpisode	Episode #1.14	Episode #1.14	0	1992	\N	\N	Comedy
tt12916562	tvEpisode	Episode #1.18	Episode #1.18	0	1992	\N	\N	Comedy
tt12917404	tvEpisode	Episode dated 19 August 2020	Episode dated 19 August 2020	0	2020	\N	\N	Sport
tt12918958	tvEpisode	Episode #1.544	Episode #1.544	0		\N	\N	Drama
tt12920958	tvEpisode	Episode #1.9	Episode #1.9	0	2022	\N	\N	Drama,Romance
tt12923384	tvEpisode	Episode #4.9	Episode #4.9	0	2003	\N	\N	Comedy
tt12926310	tvEpisode	Episode #1.1264	Episode #1.1264	0		\N	15	Drama
tt1292941	tvEpisode	Episode dated 9 September 2008	Episode dated 9 September 2008	0	2008	\N	\N	Game-Show,Reality-TV
tt12931246	tvEpisode	Episode #1.259	Episode #1.259	0		\N	\N	Drama
tt1293222	tvEpisode	Episode #1.9910	Episode #1.9910	0	2008	\N	\N	Drama,Mystery,Romance
tt12933766	tvEpisode	Episode #1.57	Episode #1.57	0	2014	\N	\N	Drama
tt12937914	tvEpisode	Episode #4.70	Episode #4.70	0	2011	\N	\N	Reality-TV
tt12943978	tvEpisode	Episode dated 18 August 2020	Episode dated 18 August 2020	0	2020	\N	\N	News
tt12944036	tvEpisode	Episode dated 22 May 1992	Episode dated 22 May 1992	0	1992	\N	\N	Talk-Show
tt12944552	tvEpisode	Episode #4.9	Episode #4.9	0	1980	\N	\N	Music
